No,Research Development,Income Before Tax,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Interest Expense,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Net Income From Continuing Ops,Net Income Applicable To Common Shares,date,firm,Ticker
1319,39000000.0,933000000.0,839000000.0,151000000.0,1869000000.0,1043000000.0,1043000000.0,-75000000.0,305000000.0,3170000000.0,2127000000.0,1301000000.0,-110000000.0,628000000.0,839000000.0,30/09/2020,Newmont,NEM
1320,634457935.3312303,-107000000.0,-14000000.0,1046000000.0,1261000000.0,39000000.0,39000000.0,-28000000.0,-92000000.0,2492000000.0,2453000000.0,1231000000.0,-146000000.0,-15000000.0,-14000000.0,30/06/2021,News Corp (Class A),NWSA
1321,634457935.3312303,139000000.0,79000000.0,848000000.0,1149000000.0,128000000.0,128000000.0,-7000000.0,43000000.0,2335000000.0,2207000000.0,1186000000.0,11000000.0,96000000.0,79000000.0,31/03/2021,News Corp (Class A),NWSA
1322,634457935.3312303,346000000.0,231000000.0,716000000.0,1216000000.0,333000000.0,333000000.0,-12000000.0,85000000.0,2414000000.0,2081000000.0,1198000000.0,13000000.0,261000000.0,231000000.0,31/12/2020,News Corp (Class A),NWSA
1323,634457935.3312303,72000000.0,34000000.0,683000000.0,953000000.0,106000000.0,106000000.0,-8000000.0,25000000.0,2117000000.0,2011000000.0,1164000000.0,-34000000.0,47000000.0,34000000.0,30/09/2020,News Corp (Class A),NWSA
1324,634457935.3312303,-107000000.0,-14000000.0,1046000000.0,1261000000.0,39000000.0,39000000.0,-28000000.0,-92000000.0,2492000000.0,2453000000.0,1231000000.0,-146000000.0,-15000000.0,-14000000.0,30/06/2021,News Corp (Class B),NWS
1325,634457935.3312303,139000000.0,79000000.0,848000000.0,1149000000.0,128000000.0,128000000.0,-7000000.0,43000000.0,2335000000.0,2207000000.0,1186000000.0,11000000.0,96000000.0,79000000.0,31/03/2021,News Corp (Class B),NWS
1326,634457935.3312303,346000000.0,231000000.0,716000000.0,1216000000.0,333000000.0,333000000.0,-12000000.0,85000000.0,2414000000.0,2081000000.0,1198000000.0,13000000.0,261000000.0,231000000.0,31/12/2020,News Corp (Class B),NWS
1327,634457935.3312303,72000000.0,34000000.0,683000000.0,953000000.0,106000000.0,106000000.0,-8000000.0,25000000.0,2117000000.0,2011000000.0,1164000000.0,-34000000.0,47000000.0,34000000.0,30/09/2020,News Corp (Class B),NWS
1328,634457935.3312303,-68000000.0,256000000.0,-64000000.0,1958000000.0,581000000.0,581000000.0,-757000000.0,-140000000.0,3927000000.0,3346000000.0,1969000000.0,-649000000.0,72000000.0,256000000.0,30/06/2021,NextEra Energy,NEE
1329,634457935.3312303,1748000000.0,1666000000.0,-64000000.0,1831000000.0,719000000.0,719000000.0,-757000000.0,250000000.0,3726000000.0,3007000000.0,1895000000.0,1029000000.0,1498000000.0,1666000000.0,31/03/2021,NextEra Energy,NEE
1330,634457935.3312303,-225000000.0,-5000000.0,-51000000.0,2424000000.0,1100000000.0,1100000000.0,-111000000.0,-35000000.0,4395000000.0,3295000000.0,1971000000.0,-1325000000.0,-190000000.0,-5000000.0,31/12/2020,NextEra Energy,NEE
1331,634457935.3312303,1252000000.0,1229000000.0,-50000000.0,2752000000.0,1069000000.0,1069000000.0,-208000000.0,129000000.0,4785000000.0,3716000000.0,2033000000.0,183000000.0,1123000000.0,1229000000.0,30/09/2020,NextEra Energy,NEE
1332,634457935.3312303,124000000.0,76000000.0,218000000.0,569000000.0,225000000.0,225000000.0,-69000000.0,36000000.0,861000000.0,636000000.0,292000000.0,-101000000.0,88000000.0,76000000.0,30/06/2021,Nielsen Holdings,NLSN
1333,634457935.3312303,169000000.0,573000000.0,206000000.0,586000000.0,253000000.0,253000000.0,-80000000.0,60000000.0,863000000.0,610000000.0,277000000.0,-84000000.0,109000000.0,573000000.0,31/03/2021,Nielsen Holdings,NLSN
1334,634457935.3312303,61000000.0,35000000.0,460000000.0,960000000.0,291000000.0,291000000.0,-94000000.0,25000000.0,1672000000.0,1381000000.0,712000000.0,-230000000.0,36000000.0,35000000.0,31/12/2020,Nielsen Holdings,NLSN
1335,634457935.3312303,79000000.0,7000000.0,451000000.0,900000000.0,232000000.0,232000000.0,-92000000.0,69000000.0,1563000000.0,1331000000.0,663000000.0,-153000000.0,10000000.0,7000000.0,30/09/2020,Nielsen Holdings,NLSN
1336,634457935.3312303,1636000000.0,1449000000.0,3018000000.0,4725000000.0,1707000000.0,1707000000.0,-72000000.0,187000000.0,10357000000.0,8650000000.0,5632000000.0,-71000000.0,1449000000.0,1449000000.0,28/02/2021,Nike,NKE
1337,634457935.3312303,1456000000.0,1251000000.0,3160000000.0,4877000000.0,1717000000.0,1717000000.0,-76000000.0,205000000.0,11243000000.0,9526000000.0,6366000000.0,-261000000.0,1251000000.0,1251000000.0,30/11/2020,Nike,NKE
1338,634457935.3312303,1715000000.0,1518000000.0,2835000000.0,4741000000.0,1906000000.0,1906000000.0,-72000000.0,197000000.0,10594000000.0,8688000000.0,5853000000.0,-191000000.0,1518000000.0,1518000000.0,31/08/2020,Nike,NKE
1339,634457935.3312303,-804000000.0,-790000000.0,3191000000.0,2353000000.0,-838000000.0,-838000000.0,-61000000.0,-14000000.0,6313000000.0,7151000000.0,3960000000.0,34000000.0,-790000000.0,-790000000.0,31/05/2020,Nike,NKE
1340,634457935.3312303,70100000.0,60300000.0,-8600000.0,394900000.0,150700000.0,150700000.0,-84500000.0,13200000.0,986000000.0,835300000.0,591100000.0,-80600000.0,56900000.0,46500000.0,30/06/2021,NiSource,NI
1341,634457935.3312303,359100000.0,296500000.0,-8500000.0,711900000.0,454400000.0,454400000.0,-84600000.0,62600000.0,1545600000.0,1091200000.0,833700000.0,-95300000.0,296500000.0,282700000.0,31/03/2021,NiSource,NI
1342,634457935.3312303,144600000.0,84400000.0,17400000.0,517700000.0,241900000.0,241900000.0,-92900000.0,56800000.0,1211000000.0,969100000.0,693300000.0,-97300000.0,87800000.0,70700000.0,31/12/2020,NiSource,NI
1343,634457935.3312303,-237800000.0,-172900000.0,-600000.0,402900000.0,152700000.0,152700000.0,-95200000.0,-64900000.0,902500000.0,749800000.0,499600000.0,-390500000.0,-172900000.0,-186700000.0,30/09/2020,NiSource,NI
1344,634457935.3312303,866000000.0,673000000.0,1103980732.581967,1332000000.0,1040000000.0,1040000000.0,-156000000.0,193000000.0,2639000000.0,1599000000.0,1307000000.0,-174000000.0,673000000.0,672000000.0,31/03/2021,Norfolk Southern,NSC
1345,634457935.3312303,867000000.0,671000000.0,1103980732.581967,1294000000.0,1007000000.0,1007000000.0,-160000000.0,196000000.0,2573000000.0,1566000000.0,1279000000.0,-140000000.0,671000000.0,671000000.0,31/12/2020,Norfolk Southern,NSC
1346,634457935.3312303,724000000.0,569000000.0,1103980732.581967,1156000000.0,863000000.0,863000000.0,-155000000.0,155000000.0,2506000000.0,1643000000.0,1350000000.0,-139000000.0,569000000.0,567000000.0,30/09/2020,Norfolk Southern,NSC
1347,634457935.3312303,503000000.0,392000000.0,1103980732.581967,915000000.0,633000000.0,633000000.0,-156000000.0,111000000.0,2085000000.0,1452000000.0,1170000000.0,-130000000.0,392000000.0,392000000.0,30/06/2020,Norfolk Southern,NSC
1348,634457935.3312303,486500000.0,368100000.0,1062200000.0,1607300000.0,0.0,486500000.0,-113779407.92349727,118400000.0,1607300000.0,1120800000.0,0.0,0.0,368100000.0,360200000.0,30/06/2021,Northern Trust,NTRS
1349,634457935.3312303,495900000.0,375100000.0,1053700000.0,1613400000.0,0.0,495900000.0,-113779407.92349727,120800000.0,1613400000.0,1117500000.0,0.0,0.0,375100000.0,355200000.0,31/03/2021,Northern Trust,NTRS
1350,634457935.3312303,373400000.0,240900000.0,1035500000.0,1524400000.0,0.0,425900000.0,-113779407.92349727,132500000.0,1524400000.0,1098500000.0,0.0,-52500000.0,240900000.0,234700000.0,31/12/2020,Northern Trust,NTRS
1351,634457935.3312303,389900000.0,294500000.0,991100000.0,1484600000.0,0.0,389900000.0,-113779407.92349727,95400000.0,1484600000.0,1094700000.0,0.0,0.0,294500000.0,275000000.0,30/09/2020,Northern Trust,NTRS
1352,634457935.3312303,1302000000.0,1037000000.0,632000000.0,2043000000.0,1411000000.0,1411000000.0,-136000000.0,265000000.0,9151000000.0,7740000000.0,7108000000.0,-109000000.0,1037000000.0,1037000000.0,30/06/2021,Northrop Grumman,NOC
1353,634457935.3312303,3016000000.0,2195000000.0,531000000.0,1740000000.0,1209000000.0,1209000000.0,-155000000.0,821000000.0,9157000000.0,7948000000.0,7417000000.0,1807000000.0,2195000000.0,2195000000.0,31/03/2021,Northrop Grumman,NOC
1354,634457935.3312303,305000000.0,330000000.0,1681000000.0,2090000000.0,409000000.0,409000000.0,-160000000.0,-25000000.0,10212000000.0,9803000000.0,8122000000.0,-104000000.0,330000000.0,330000000.0,31/12/2020,Northrop Grumman,NOC
1355,634457935.3312303,1167000000.0,986000000.0,553000000.0,1840000000.0,1287000000.0,1287000000.0,-154000000.0,181000000.0,9083000000.0,7796000000.0,7243000000.0,-120000000.0,986000000.0,986000000.0,30/09/2020,Northrop Grumman,NOC
1356,68000000.0,252000000.0,181000000.0,201000000.0,584000000.0,294000000.0,294000000.0,-32000000.0,71000000.0,686000000.0,392000000.0,102000000.0,-42000000.0,181000000.0,181000000.0,02/07/2021,NortonLifeLock,NLOK
1357,68000000.0,289000000.0,194000000.0,200000000.0,573000000.0,285000000.0,285000000.0,-35000000.0,81000000.0,672000000.0,387000000.0,99000000.0,4000000.0,208000000.0,194000000.0,02/04/2021,NortonLifeLock,NLOK
1358,71000000.0,253000000.0,178000000.0,182000000.0,552000000.0,281000000.0,281000000.0,-32000000.0,80000000.0,639000000.0,358000000.0,87000000.0,-28000000.0,173000000.0,178000000.0,01/01/2021,NortonLifeLock,NLOK
1359,63000000.0,231000000.0,64000000.0,186000000.0,536000000.0,269000000.0,269000000.0,-37000000.0,65000000.0,626000000.0,357000000.0,90000000.0,-38000000.0,166000000.0,64000000.0,02/10/2020,NortonLifeLock,NLOK
1360,634457935.3312303,-1368464000.0,-1370192000.0,203293000.0,-197755000.0,-571364000.0,-571364000.0,-150422000.0,1728000.0,3100000.0,574464000.0,200855000.0,-797100000.0,-1370192000.0,-1370192000.0,31/03/2021,Norwegian Cruise Line Holdings,NCLH
1361,634457935.3312303,-707409000.0,-738933000.0,186666000.0,-197413000.0,-546982000.0,-546982000.0,-159205000.0,31524000.0,9579000.0,556561000.0,206992000.0,-160427000.0,-738933000.0,-738933000.0,31/12/2020,Norwegian Cruise Line Holdings,NCLH
1362,634457935.3312303,-681127000.0,-677366000.0,156656000.0,-183639000.0,-517783000.0,-517783000.0,-133028000.0,-3761000.0,6518000.0,524301000.0,190157000.0,-163344000.0,-677366000.0,-677366000.0,30/09/2020,Norwegian Cruise Line Holdings,NCLH
1363,634457935.3312303,-724366000.0,-715243000.0,131436000.0,-284723000.0,-595411000.0,-595411000.0,-93378000.0,-9123000.0,16929000.0,612340000.0,301652000.0,-128955000.0,-715243000.0,-715243000.0,30/06/2020,Norwegian Cruise Line Holdings,NCLH
1364,634457935.3312303,-167000000.0,-82000000.0,330000000.0,1227000000.0,-31000000.0,-31000000.0,-127000000.0,-85000000.0,8091000000.0,8122000000.0,6864000000.0,-136000000.0,-82000000.0,-82000000.0,31/03/2021,NRG Energy,NRG
1365,2000000.0,-138000000.0,-173000000.0,246000000.0,412000000.0,47000000.0,47000000.0,-109000000.0,35000000.0,2027000000.0,1980000000.0,1615000000.0,-185000000.0,-173000000.0,-173000000.0,31/12/2020,NRG Energy,NRG
1366,1000000.0,341000000.0,249000000.0,253000000.0,775000000.0,422000000.0,422000000.0,-99000000.0,92000000.0,2809000000.0,2387000000.0,2034000000.0,-81000000.0,249000000.0,249000000.0,30/09/2020,NRG Energy,NRG
1367,2000000.0,414000000.0,313000000.0,208000000.0,804000000.0,484000000.0,484000000.0,-96000000.0,101000000.0,2238000000.0,1754000000.0,1434000000.0,-70000000.0,313000000.0,313000000.0,30/06/2020,NRG Energy,NRG
1368,634457935.3312303,2025748000.0,1506868000.0,387070000.0,2473503000.0,2086433000.0,2086433000.0,-35780000.0,454289000.0,8789164000.0,6702731000.0,6315661000.0,-60685000.0,1571459000.0,1506868000.0,03/07/2021,Nucor,NUE
1369,634457935.3312303,1298246000.0,942432000.0,291124000.0,1622437000.0,1331313000.0,1331313000.0,-40970000.0,310732000.0,7017140000.0,5685827000.0,5394703000.0,-33067000.0,987514000.0,937056000.0,03/04/2021,Nucor,NUE
1370,634457935.3312303,217766000.0,398843000.0,175078000.0,739487000.0,537409000.0,537409000.0,-37887000.0,-208100000.0,5260055000.0,4722646000.0,4520568000.0,-319643000.0,425866000.0,396669000.0,31/12/2020,Nucor,NUE
1371,634457935.3312303,290418000.0,193415000.0,149113000.0,502195000.0,353082000.0,353082000.0,-42281000.0,67788000.0,4927960000.0,4574878000.0,4425765000.0,-62664000.0,222630000.0,192214000.0,03/10/2020,Nucor,NUE
1372,1245000000.0,2394000000.0,2374000000.0,526000000.0,4215000000.0,2444000000.0,2444000000.0,-60000000.0,20000000.0,6507000000.0,4063000000.0,2292000000.0,-50000000.0,2374000000.0,2374000000.0,01/08/2021,Nvidia,NVDA
1373,1153000000.0,2044000000.0,1912000000.0,520000000.0,3629000000.0,1956000000.0,1956000000.0,-53000000.0,132000000.0,5661000000.0,3705000000.0,2032000000.0,88000000.0,1912000000.0,1912000000.0,02/05/2021,Nvidia,NVDA
1374,1146000000.0,1470000000.0,1457000000.0,502000000.0,3156000000.0,1508000000.0,1508000000.0,-53000000.0,13000000.0,5003000000.0,3495000000.0,1847000000.0,-38000000.0,1457000000.0,1457000000.0,31/01/2021,Nvidia,NVDA
1375,1047000000.0,1348000000.0,1336000000.0,515000000.0,2960000000.0,1398000000.0,1398000000.0,-53000000.0,12000000.0,4726000000.0,3328000000.0,1766000000.0,-50000000.0,1336000000.0,1336000000.0,25/10/2020,Nvidia,NVDA
1376,634457935.3312303,417465000.0,321295000.0,113406000.0,536521000.0,423115000.0,423115000.0,-12850000.0,96170000.0,2287439000.0,1864324000.0,1750918000.0,-5650000.0,321295000.0,321295000.0,30/06/2021,NVR,NVR
1377,634457935.3312303,312006000.0,248762000.0,121419000.0,446431000.0,325012000.0,325012000.0,-13006000.0,63244000.0,2045064000.0,1720052000.0,1598633000.0,-13006000.0,248762000.0,248762000.0,31/03/2021,NVR,NVR
1378,634457935.3312303,385370000.0,305004000.0,112398000.0,503637000.0,391239000.0,391239000.0,-12769000.0,80366000.0,2353606000.0,1962367000.0,1849969000.0,-5869000.0,305004000.0,305004000.0,31/12/2020,NVR,NVR
1379,634457935.3312303,321457000.0,256466000.0,105741000.0,433707000.0,327966000.0,327966000.0,-11309000.0,64991000.0,1994222000.0,1666256000.0,1560515000.0,-6509000.0,256466000.0,256466000.0,30/09/2020,NVR,NVR
1380,475000000.0,471000000.0,397000000.0,234000000.0,1422000000.0,574000000.0,574000000.0,-90000000.0,65000000.0,2596000000.0,2022000000.0,1174000000.0,-103000000.0,406000000.0,397000000.0,04/07/2021,NXP,NXPI
1381,461000000.0,404000000.0,353000000.0,222000000.0,1355000000.0,492000000.0,492000000.0,-87000000.0,40000000.0,2567000000.0,2075000000.0,1212000000.0,-88000000.0,364000000.0,353000000.0,04/04/2021,NXP,NXPI
1382,438000000.0,325000000.0,309000000.0,215000000.0,1288000000.0,527000000.0,527000000.0,-86000000.0,5000000.0,2507000000.0,1980000000.0,1219000000.0,-202000000.0,320000000.0,309000000.0,31/12/2020,NXP,NXPI
1383,431000000.0,-75000000.0,-22000000.0,201000000.0,1102000000.0,53000000.0,53000000.0,-100000000.0,-57000000.0,2267000000.0,2214000000.0,1165000000.0,-128000000.0,-18000000.0,-22000000.0,27/09/2020,NXP,NXPI
1384,634457935.3312303,655827000.0,501609000.0,949690000.0,1640795000.0,691105000.0,691105000.0,-37506000.0,154218000.0,3090899000.0,2399794000.0,1450104000.0,-35278000.0,501609000.0,501609000.0,31/03/2021,O'Reilly Automotive,ORLY
1385,634457935.3312303,499929000.0,392945000.0,631466000.0,1472138000.0,537672000.0,537672000.0,-38349000.0,106984000.0,2828773000.0,2291101000.0,1356635000.0,-37743000.0,392945000.0,392945000.0,31/12/2020,O'Reilly Automotive,ORLY
1386,634457935.3312303,686406000.0,527252000.0,955455000.0,1680468000.0,725013000.0,725013000.0,-41668000.0,159154000.0,3207638000.0,2482625000.0,1527170000.0,-38607000.0,527252000.0,527252000.0,30/09/2020,O'Reilly Automotive,ORLY
1387,634457935.3312303,700410000.0,531667000.0,900690000.0,1637180000.0,736490000.0,736490000.0,-41723000.0,168743000.0,3091595000.0,2355105000.0,1454415000.0,-36080000.0,531667000.0,531667000.0,30/06/2020,O'Reilly Automotive,ORLY
1388,634457935.3312303,143000000.0,103000000.0,177000000.0,3719000000.0,572000000.0,572000000.0,-608000000.0,43000000.0,5958000000.0,5386000000.0,2239000000.0,-429000000.0,100000000.0,-97000000.0,30/06/2021,Occidental Petroleum,OXY
1389,634457935.3312303,315000000.0,-146000000.0,166000000.0,3036000000.0,45000000.0,45000000.0,4000000.0,16000000.0,5293000000.0,5248000000.0,2257000000.0,270000000.0,299000000.0,-346000000.0,31/03/2021,Occidental Petroleum,OXY
1390,634457935.3312303,-1425000000.0,-1112000000.0,209000000.0,2200000000.0,-352000000.0,-352000000.0,-260000000.0,-276000000.0,4160000000.0,4512000000.0,1960000000.0,-1073000000.0,-1149000000.0,-1312000000.0,31/12/2020,Occidental Petroleum,OXY
1391,634457935.3312303,-4058000000.0,-3575000000.0,166000000.0,2158000000.0,-384000000.0,-384000000.0,-265000000.0,-403000000.0,4108000000.0,4492000000.0,1950000000.0,-3674000000.0,-3655000000.0,-3778000000.0,30/09/2020,Occidental Petroleum,OXY
1392,634457935.3312303,382951000.0,286634000.0,52986000.0,543077000.0,383410000.0,383410000.0,-371000.0,96317000.0,1400046000.0,1016636000.0,856969000.0,-459000.0,286634000.0,286634000.0,30/09/2021 00:00,Old Dominion Freight Line,ODFL
1393,634457935.3312303,364388000.0,269576000.0,49410000.0,517997000.0,366044000.0,366044000.0,-465000.0,94812000.0,1319409000.0,953365000.0,801412000.0,-1656000.0,269576000.0,269576000.0,30/06/2021 00:00,Old Dominion Freight Line,ODFL
1394,634457935.3312303,269308000.0,199359000.0,44090000.0,413790000.0,269657000.0,269657000.0,-507000.0,69949000.0,1126515000.0,856858000.0,712725000.0,-349000.0,199359000.0,199359000.0,31/03/2021 00:00,Old Dominion Freight Line,ODFL
1395,634457935.3312303,253323000.0,189832000.0,33190000.0,388259000.0,254302000.0,254302000.0,-846000.0,63491000.0,1073389000.0,819087000.0,685130000.0,-979000.0,189832000.0,189832000.0,31/12/2020 00:00,Old Dominion Freight Line,ODFL
1396,634457935.3312303,500100000.0,355600000.0,95000000.0,687700000.0,541600000.0,541600000.0,-50700000.0,120000000.0,3435000000.0,2893400000.0,2747300000.0,-41500000.0,380100000.0,355600000.0,30/09/2021 00:00,Omnicom Group,OMC
1397,634457935.3312303,494800000.0,348200000.0,103200000.0,674600000.0,517900000.0,517900000.0,-80300000.0,123200000.0,3571600000.0,3053700000.0,2897000000.0,-23100000.0,371600000.0,348200000.0,30/06/2021 00:00,Omnicom Group,OMC
1398,634457935.3312303,417900000.0,287800000.0,71600000.0,590300000.0,465400000.0,465400000.0,-53800000.0,111900000.0,3426900000.0,2961500000.0,2836600000.0,-47500000.0,306000000.0,287800000.0,31/03/2021 00:00,Omnicom Group,OMC
1399,634457935.3312303,570000000.0,398100000.0,101300000.0,626900000.0,471800000.0,471800000.0,-19100000.0,141500000.0,3757000000.0,3285200000.0,3130100000.0,98200000.0,428500000.0,398100000.0,31/12/2020 00:00,Omnicom Group,OMC
1400,634457935.3312303,513917000.0,392018000.0,231226000.0,1087048000.0,661527000.0,661527000.0,-184049000.0,121899000.0,4536175000.0,3874648000.0,3449127000.0,-147610000.0,392018000.0,391743000.0,30/09/2021 00:00,Oneok,OKE
1401,634457935.3312303,452208000.0,342139000.0,219101000.0,1021985000.0,604023000.0,604023000.0,-184957000.0,110069000.0,3388964000.0,2784941000.0,2366979000.0,-151815000.0,342139000.0,341864000.0,30/06/2021 00:00,Oneok,OKE
1402,634457935.3312303,508308000.0,386176000.0,212100000.0,1073169000.0,659510000.0,659510000.0,-185523000.0,122132000.0,3194679000.0,2535169000.0,2121510000.0,-151202000.0,386176000.0,385901000.0,31/03/2021 00:00,Oneok,OKE
1403,634457935.3312303,403236000.0,308029000.0,227019000.0,943491000.0,536447000.0,536447000.0,-176931000.0,95207000.0,2570577000.0,2034130000.0,1627086000.0,-133211000.0,308029000.0,307754000.0,31/12/2020 00:00,Oneok,OKE
1404,1684000000.0,2681000000.0,2457000000.0,2152000000.0,7625000000.0,3470000000.0,3470000000.0,-705000000.0,224000000.0,9728000000.0,6258000000.0,2103000000.0,-789000000.0,2457000000.0,2457000000.0,31/08/2021 00:00,Oracle,ORCL
1405,1715000000.0,4156000000.0,4032000000.0,2382000000.0,9105000000.0,4637000000.0,4637000000.0,-694000000.0,124000000.0,11227000000.0,6590000000.0,2122000000.0,-481000000.0,4032000000.0,4032000000.0,31/05/2021 00:00,Oracle,ORCL
